[139407978, 206633498, 21411166, 153971412, 14453219, 109762470, 33459397]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 380412, 11882375]
[197930535, 234635560, 135700399, 208435667, 4115680, 182324748, 96097004, 183182347]
[24231581, 15527440, 39151893, 25965014, 86236280, 128784748, 5784953, 8449994]
[205226715, 161852671, 133516433, 129939351, 208152556, 78815679, 144812260, 99675843]
[167539219, 192052900, 155852712, 6691973, 11106508, 179534136, 166976863, 104925881]
[208401552, 123724305, 159653775, 168513786, 123512653, 194283566, 2000264, 199188757]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009, 208075904]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 47033771, 115918775]
[27154418, 153048969, 91021117, 108280964, 181681407, 227979769, 145502670, 220750386]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 4273456, 245328288]
[167539219, 192052900, 155852712, 6691973, 11106508, 179534136, 109981360, 196096699]
[188932858, 115146698, 234256803, 209034558, 68471112, 79138923, 7178783, 94130946]
[167539219, 192052900, 155852712, 149499948, 67629781, 47243179, 187508606, 59434956]
[208401552, 123724305, 159653775, 168513786, 123512653, 194283566, 2000264, 134036967]
[213112826, 25516838, 8960197, 80019682, 108974184, 238793631, 148390383, 107277515]
[208401552, 123724305, 159653775, 168513786, 123512653, 194283566, 125701052, 196676517]
[211804832, 138574305, 56455960, 132113199, 84950288, 6210488, 92587405, 150873907]
[18782487, 180228062, 32306155, 99137953, 31715291, 14009646, 243126359, 233753636]
[22619776, 15424767, 102941135, 61285663, 96312587, 111443785, 183774674, 126124716]
[218542507, 210706211, 73665838, 242370252, 199101112, 242479614, 167086961, 192721231]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 124288747, 43717201]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296, 225814055, 62642178]
[239554898, 105465088, 218365829, 203396497, 217698719, 109346344, 174986052, 144470166]
[148907630, 143141347, 51124938, 61812059, 158106868, 224098540, 218925437, 179252736]
[106261171, 126184161, 158442460, 135365713, 79605077, 115182029, 116832734, 178300183]
[167539219, 192052900, 155852712, 211348323, 132577636, 86947648, 130432837, 98348844]
[121975721, 42062284, 19586029, 212970628, 190945423, 131867659, 172042741, 219902777]
[245186357, 104175749, 170891995, 92128647, 82767641, 56698018, 130038044, 101597625]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 53476114, 147945084]
[239554898, 231847501, 23186257, 90275280, 108119520, 154559572, 201444601, 16861989]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 231092366, 96210487]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 231092366, 224596831]
[154551859, 47812082, 16349031, 122909199, 168311413, 97868898, 137421472, 177029857]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 49100722, 176187374]
[184452350, 117534910, 85483031, 226603022, 32217485, 41591867, 137499730, 152360760]
[141361673, 162202163, 65247730, 24296962, 66142331, 645317, 136660125, 235796030]
[139407978, 92142634, 167501510, 243494623, 150667653, 182747962, 223775285, 34251910]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 37216390, 239476207]
[245186357, 51214878, 45978248, 68718653, 95501463, 66356562, 4198448, 87677325]
[213112826, 25516838, 152287638, 114775498, 49141311, 136289887, 91659920, 121785586]
[111584673, 59739155, 89808464, 161531445, 244706660, 240730820, 192888270, 11032611]
[181938804, 60690532, 76340025, 132436869, 12389413, 103116830, 21932610, 11302722]
[31297005, 54490622, 234779012, 62975425, 58718573, 113499629, 195360006, 114342436]
[148907630, 26611378, 193025159, 174146668, 98828830, 91190696, 230626458, 94064142]
[239554898, 102907710, 132452821, 124460660, 126077318, 58415226, 87739953, 183416293]
[108906837, 199773189, 71402764, 29015971, 65500133, 189348998, 189624129, 96905614]
[112655291, 19209424, 78637201, 3582407, 43920116, 14868510, 236887839, 78719667]
[139255779, 10547589, 17697623, 184429220, 146187085, 111837316, 157126391, 195418442]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 126252266, 159748795]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 122650058]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 145033929, 204162265]
[211510271, 40815467, 175548497, 2406097, 170068134, 204329202, 69583364, 178844800]
[213112826, 25516838, 152287638, 224047741, 126628879, 136124568, 137618244, 115876519]
[72760936, 3767875, 33619245, 132662969, 42248108, 54682127, 212542891, 113079398]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 188403625, 227977439]
[22619776, 15424767, 239664794, 38863699, 238141909, 203648613, 189771680, 28336246]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296, 133466523, 92709627]
[155906635, 180949973, 155674107, 155094970, 1014143, 154626397, 31248935, 4760621]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 229121187, 110537453]
[49986552, 151382489, 61990312, 150003870, 89323960, 150324373, 128130972, 109112333]
[231488027, 32101784, 127865537, 154034083, 43864096, 182112868, 139968180, 127901872]
[245186357, 33815929, 103613504, 216015871, 122861351, 235904624, 203746965, 240832528]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 78253472, 40398894]
[205226715, 6410317, 156606069, 650760, 246643247, 34091982, 22172812, 101625111]
[121690776, 115201947, 136745825, 178417372, 76493427, 231145039, 114150235, 90849265]
[28939697, 83720688, 206122823, 229232565, 190821053, 123352247, 211311800, 220172117]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 11065761, 171093177]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 110409811]
[245186357, 56476491, 21738255, 97185163, 192049182, 106803991, 67334813, 44400784]
[211804832, 138574305, 94342188, 23325149, 239267654, 118729104, 228865952, 187106827]
[22619776, 15424767, 102941135, 61285663, 212578573, 228040875, 207888121, 163192691]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365, 89320609]
[245186357, 51214878, 45978248, 68718653, 95501463, 66356562, 229178962, 40317626]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 23336134, 126066098]
[239554898, 102907710, 132452821, 243389068, 172961109, 101671279, 37497841, 181706340]
[104573498, 192955018, 133710613, 172965008, 51974564, 152070860, 234768173, 163516825]
[49986552, 151382489, 61990312, 150003870, 89323960, 150324373, 128130972, 105746746]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 127218044, 39564896]
[208401552, 123724305, 159653775, 168513786, 123512653, 194283566, 2000264, 125482076]
[204923669, 50635880, 156536157, 126285967, 99210232, 42778964, 19312033, 203702678]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 239552726, 140574248]
[188932858, 122049085, 88071880, 148193554, 247541650, 25850219, 170610930, 70198102]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 93393267, 240551854]
[112655291, 19209424, 78637201, 3582407, 3968327, 29627680, 161197461, 13058385]
[214976764, 232135327, 176113184, 89104064, 116885512, 240348621, 124590928, 9104481]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 100776572, 45417940]
[128396256, 156921189, 237060631, 191130671, 154624531, 56079660, 200999116, 57074205]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 120789826]
[213112826, 25516838, 8960197, 80019682, 108974184, 238793631, 148390383, 225011780]
[184452350, 117534910, 86206692, 212275701, 208750326, 49386487, 245196297, 156161614]
[121975721, 42062284, 93893883, 4420759, 46004189, 144780964, 248183294, 230729050]
[121690776, 115201947, 136745825, 178417372, 76493427, 231145039, 114150235, 183694605]
[239208748, 140345608, 11321520, 169990400, 29850833, 106466285, 222696948, 220161443]
[96343362, 100486110, 213236602, 24901115, 78767254, 145490069, 2034489, 49062552]
[104573498, 121415770, 149472192, 187891726, 102116478, 192853830, 469009, 86054647]
[28939697, 83720688, 206122823, 229232565, 63268197, 197346838, 147264235, 122107125]
[211510271, 200640855, 93455200, 97370272, 140706900, 37659594, 70820261, 202003214]
[245186357, 179224212, 67875021, 188951933, 2108929, 34376195, 196683164, 43817150]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 87533445, 45340708]
[85998254, 248045083, 240040489, 241719342, 96081228, 135559687, 68458266, 7231668]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 179953729, 203185947]
[121690776, 115201947, 136745825, 178417372, 107764572, 248009027, 99422354, 143543786]
[121690776, 115201947, 67731008, 121337576, 183825714, 180024373, 176332181, 90755930]
[245186357, 51214878, 45978248, 68718653, 95501463, 18237359, 135937542, 247044871]
[106261171, 126184161, 170418784, 140105318, 233056587, 120809932, 33142929, 208114007]
[72760936, 3767875, 33619245, 132662969, 17340775, 176750230, 230235340, 66420430]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 244433161]
[28939697, 83720688, 206122823, 229232565, 63268197, 197346838, 202459749, 104582464]
[205972194, 86177255, 137657541, 216106120, 155227982, 196603466, 100904977, 133761788]
[240973929, 83097505, 160378007, 159329744, 42820840, 159858092, 204453265, 88156003]
[167539219, 192052900, 155852712, 211348323, 132577636, 86947648, 231540205, 186016421]
[213112826, 25516838, 152287638, 224047741, 246519967, 225391265, 242039224, 161827383]
[211510271, 46724623, 192930472, 208270295, 85754040, 52955785, 225646978, 23885145]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 126252266, 44732562]
[112655291, 19209424, 128847631, 19268358, 187186439, 72096518, 111426943, 123592718]
[211804832, 138574305, 56455960, 132113199, 84950288, 6210488, 92587405, 52711189]
[104573498, 192955018, 133710613, 172965008, 169947045, 16883916, 189015186, 157522179]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 200110544, 48319909]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 59928092, 176817496]
[245186357, 104175749, 170891995, 92128647, 82767641, 203770970, 4854607, 105642513]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 229121187, 139211124]
[121975721, 42062284, 93893883, 4420759, 46004189, 144780964, 248183294, 51373662]
[139407978, 206633498, 73323566, 53428, 80990730, 107429998, 140838320]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 50983616]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 7582571, 187773335]
[205972194, 61946850, 217597649, 241053092, 63709074, 131080152, 119939482, 167805057]
[169313277, 46027908, 89275938, 192993033, 176458064, 207166894, 230806644, 42982971]
[245186357, 51214878, 45978248, 68718653, 95501463, 66356562, 4198448, 160766490]
[24231581, 15527440, 143956946, 50145329, 193164284, 163050343, 165754535, 145698393]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 116948579, 152083784]
[245186357, 179224212, 67875021, 188951933, 248882419, 148415863, 171001754, 43991104]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 47033771, 113963533]
[18782487, 180228062, 32306155, 8891987, 90798301, 165738247, 79465003, 166207159]
[22619776, 15424767, 80304403, 83426752, 221613721, 98049330, 72392128, 175910208]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 124288747, 216923747]
[231488027, 32101784, 127865537, 154034083, 149148096, 67900545, 48326258, 184043259]
[139407978, 92142634, 167501510, 149029214, 75016614, 21263124, 24230527, 150214733]
[204318514, 96260484, 124198569, 82290644, 146804374, 140349087, 149291171, 178242340]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296, 133466523, 182111728]
[211316160, 37095821, 218824995, 2668282, 69308388, 7611215, 94356122, 111614700]
[28939697, 114464836, 89076961, 35693389, 237194139, 23466909, 153875672, 153139350]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 240349780, 5442720]
[121975721, 42062284, 19586029, 212970628, 190945423, 131867659, 172042741, 22253439]
[211804832, 138574305, 94342188, 23325149, 239267654, 54424579, 119097658, 167132128]
[214976764, 232135327, 176113184, 89104064, 116885512, 240348621, 124590928, 112212282]
[139407978, 206633498, 130022095, 143396415, 95924319, 200975836, 216489263]
[211804832, 138574305, 94342188, 23325149, 239267654, 118729104, 228865952, 170740826]
[184452350, 117534910, 86206692, 212275701, 208750326, 125164526, 196948852, 150591664]
[139255779, 117323211, 186374400, 7935869, 31412910, 127723943, 115248910, 224937563]
[181938804, 60690532, 76340025, 20984795, 32429535, 61556459, 89896090, 128265699]
[112655291, 19209424, 232522597, 80081881, 225939505, 155726084, 209905172, 147801378]
[139407978, 206633498, 21411166, 124608406, 87960142, 35833086, 150157811]
[205972194, 86177255, 137657541, 146101519, 33871342, 244227685, 37877535, 50479498]
[22619776, 15424767, 102941135, 61285663, 96312587, 111443785, 47244643, 38023688]
[117485685, 247239338, 58098803, 157858273, 62163854, 65760436, 77851035, 233057811]
[76710225, 167739046, 165438592, 16815147, 19314675, 67169327, 193129484, 210059566]
[239554898, 102907710, 132452821, 139067172, 133318545]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 241725086, 161668447]
[166462820, 132071187, 145040923, 90490701, 117206163, 207755387, 115402683, 72614353]
[211510271, 46724623, 74610054, 134915134, 147128739, 113065763, 219683349, 74527251]
[150812197, 207907728, 45493282, 234688557, 106136674, 182757776, 186125866, 161162845]
[28939697, 123364048, 231894319, 163193455, 5948702, 240481288, 131432920, 60448631]
[205972194, 86177255, 137657541, 216106120, 180801689, 61038839, 70368444, 5119394]
[213112826, 25516838, 152287638, 114775498, 49141311, 165540066, 235599468, 55737095]
[104573498, 192955018, 133710613, 172965008, 169947045, 16883916, 66884890, 246980099]
[239554898, 231847501, 23186257, 90275280, 108119520, 154559572, 201444601, 190175671]
[108906837, 199773189, 71402764, 29015971, 82406962, 227606238, 134560117, 76594159]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 31086791, 124662092]
[231488027, 32101784, 127865537, 162281022, 129922855, 14126142, 145105429, 94287860]
[231488027, 32101784, 127865537, 154034083, 126137750, 220865562, 189830705, 81753196]
[106261171, 126184161, 170418784, 140105318, 233056587, 120809932, 219278017, 100364192]
[239208748, 140345608, 11321520, 169990400, 128087118, 162335816, 121638754, 89705002]
[116640107, 175919948, 230396891, 219625776, 144804450, 165707799, 74741956, 20124311]
[205972194, 86177255, 137657541, 216106120, 155227982, 57938589, 106391102, 192656114]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365, 225418312]
[108906837, 199773189, 190953520, 63193029, 178919610, 244119274, 15171546, 16421611]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 223799682, 95641536]
[205226715, 6410317, 167501455, 99904677, 213606123, 148198604, 49023655, 199402017]
[22619776, 15424767, 102941135, 61285663, 212578573, 228040875, 207888121, 2548984]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 49100722, 187503507]
[10106479, 48368057, 101287106, 26137914, 144997814, 193014708, 124288747, 12178467]
[152865647, 34304426, 142969536, 142498073, 1308617, 97329154, 74127149, 34976351]
[24231581, 15527440, 39151893, 25965014, 86236280, 128784748, 189690242, 45015714]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 150055429]
[213112826, 25516838, 152287638, 224047741, 126628879, 136124568, 137618244, 48955202]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 240639531, 230827673]
[139407978, 206633498, 21411166, 153971412, 14453219, 19629335, 127592175]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 188876850, 181238680]
[211804832, 138574305, 94342188, 23325149, 239267654, 118729104, 228865952, 5764732]
[139407978, 206633498, 21411166, 124608406, 31227063, 134192796, 152598627]
[205226715, 6410317, 156606069, 650760, 206162838, 197292787, 13187074, 168227828]
[211510271, 40815467, 175548497, 2406097, 170068134, 40290002, 187190191, 87519256]
[141361673, 162202163, 65247730, 24296962, 66142331, 645317, 37492970, 128195995]
[245186357, 104175749, 170891995, 92128647, 82767641, 20692254, 68650779, 17440460]
[204318514, 96260484, 124198569, 210335078, 110994899, 140183186, 228894695, 119021337]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 127218044, 43682894]
[245186357, 51214878, 85245345, 25727633, 248054215, 61536409, 231099322, 222130152]
[139407978, 206633498, 21411166, 153971412, 125313025, 107521706, 19664864]
[139255779, 117323211, 86191772, 224651056, 132371457, 206053611, 134787231, 104178506]
[239208748, 140345608, 11321520, 114795487, 98869557, 20525157, 172875608, 213550588]
[76710225, 167739046, 165438592, 16815147, 121368087, 246677501, 49660219, 93107307]
[205972194, 86177255, 137657541, 146101519, 155170494, 56151626, 212082330, 107673943]
[112655291, 19209424, 128847631, 39081452, 152362368, 77890002, 134353624, 5907721]
[106261171, 44990710, 84180592, 123440078, 138510609, 109030444, 105139986, 167685134]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 111493657, 39859670]
[121975721, 42062284, 75194355, 13024942, 109495543, 51237109, 55143866, 152796712]
[49986552, 151382489, 61990312, 150003870, 89323960, 150324373, 128130972, 81340095]
[121975721, 42062284, 93893883, 4420759, 46004189, 144780964, 248183294, 186669470]
[205972194, 86177255, 137657541, 146101519, 33871342, 244227685, 5434914, 172837622]
[28939697, 114464836, 89076961, 35693389, 237194139, 23466909, 123756118, 54517317]
[204318514, 96260484, 124198569, 82290644, 146804374, 45330786, 224123835, 77393655]
[148907630, 143141347, 51124938, 61812059, 158106868, 224098540, 233228706, 189319292]
[28939697, 123364048, 231894319, 154778647, 193962753, 93622992, 210446393, 135192535]
[82212583, 193617759, 234025706, 141485732, 2507358, 21408970, 132033356, 239601083]
[204318514, 96260484, 124198569, 82290644, 146804374, 234923392, 132998250, 184560396]
[211510271, 46724623, 192930472, 208270295, 81120636, 83676351, 209989294, 135714960]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 46008822, 117809432]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 47938141, 23979226]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 200110544, 209098589]
[152865647, 34304426, 142969536, 142498073, 1308617, 97329154, 224577809, 17708426]
[116640107, 175919948, 230396891, 118261327, 178497914, 206946729, 74797845, 188591289]
[24231581, 15527440, 39151893, 25965014, 86236280, 128784748, 5784953, 21355506]
[139255779, 91820978, 191620793, 47012473, 225750785, 34425498, 245899442, 141811451]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 97050312]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 217174569]
[96343362, 100486110, 213236602, 24901115, 78767254, 145490069, 32482143, 16204680]
[173377106, 227979404, 182624742, 133017748, 129440306, 156336779, 194131300, 84601666]
[112655291, 19209424, 128847631, 19268358, 29785061, 200978465, 53872197, 209500952]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 143247798, 230979658]
[219868898, 21390277, 239043661, 155644933, 41682843, 202146397, 95295420, 186078206]
[112655291, 19209424, 78637201, 3582407, 43920116, 14868510, 171990735, 144966393]
[211316160, 37095821, 218824995, 161132275, 123786967, 28672731, 130825090, 70771740]
[233481409, 223580591, 100428466, 57734446, 50678619, 190500748, 103403353, 99958519]
[10106479, 48368057, 101287106, 26137914, 30730800, 218454563, 96327479, 150176962]
[28939697, 114464836, 89076961, 35693389, 237194139, 23466909, 123756118, 205628168]
[204318514, 96260484, 124198569, 82290644, 146804374, 45330786, 231514379, 240795361]
[76710225, 167739046, 165438592, 16815147, 121368087, 246677501, 49660219, 227674190]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 59928092, 191559851]
[22619776, 15424767, 80304403, 83426752, 221613721, 98049330, 72392128, 54130422]
[76710225, 167739046, 165438592, 16815147, 19314675, 106889312, 181252962, 158958037]
[10106479, 48368057, 101287106, 26137914, 37677254, 191925753, 239419304, 28945073]
[108906837, 199773189, 71402764, 29015971, 230094117, 13369702, 165032324, 78275757]
[141361673, 162202163, 65247730, 57642163, 92658966, 203579434, 11108974, 219811753]
[152865647, 34304426, 142969536, 142498073, 1308617, 53092407, 229121187, 199516523]
[204318514, 96260484, 124198569, 82290644, 146804374, 117498001, 230623437, 104779812]
[141361673, 162202163, 65247730, 57642163, 16303502, 159451693, 8816569, 211782175]
[245186357, 51214878, 45978248, 68718653, 53016227, 191344695, 115763779, 113600065]
[239393237, 164714934, 246715145, 218000020, 199364600, 193328772, 182464646, 233308149]
[106261171, 44990710, 84180592, 220734106, 113510156, 161134324, 2526393, 10790489]
[28939697, 123364048, 231894319, 163193455, 205431314, 169246751, 150483974, 37452941]
[245186357, 33815929, 81317813, 149728072, 110885945, 184034734, 207446103, 82487090]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 45688486]
[213112826, 25516838, 152287638, 114775498, 49141311, 165540066, 235599468, 18905015]
[231488027, 32101784, 95034900, 50625588, 142167243, 75235721, 210152661, 234158295]
[112655291, 19209424, 201033010, 27220, 95715072, 207818257, 225822304, 190086203]
[205972194, 86177255, 137657541, 216106120, 180801689, 105694761, 203006612, 114818669]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 175779267, 154337898]
[121690776, 115201947, 136745825, 178417372, 76493427, 231145039, 114150235, 203514005]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 154606583, 244439169]
[245186357, 33815929, 81317813, 149728072, 110885945, 66745182, 71658269, 131995640]
[139407978, 206633498, 130022095, 143396415, 120793968, 156588412, 162864323]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 143247798, 25657970]
[82212583, 193617759, 234025706, 196862795, 8436367, 66950703, 124649207, 174962498]
[211804832, 138574305, 56455960, 132113199, 174281933, 55175359, 219157640, 232100236]
[116640107, 175919948, 230396891, 118261327, 178497914, 206946729, 74797845, 142880458]
[205972194, 61946850, 32802042, 172129796, 159489605, 37610409, 84337456, 29468319]
[231488027, 32101784, 127865537, 162281022, 129922855, 14126142, 145105429, 154963841]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 162949539, 219262589]
[245186357, 51214878, 45978248, 68718653, 95501463, 13860663, 193348584, 134487352]
[10106479, 48368057, 101287106, 26137914, 37677254, 191925753, 186944057, 51671431]
[96343362, 100486110, 213236602, 24901115, 191020080, 188532064, 59099781, 140915552]
[233481409, 223580591, 100428466, 57734446, 50678619, 190500748, 144487570, 72548255]
[205972194, 86177255, 137657541, 146101519, 168690798, 230513638, 73131348, 81829076]
[49431804, 24092436, 92023561, 36526307, 201258008, 147443895, 156451427, 127955817]
[60417925, 159601639, 183311976, 179543640, 195441151, 208024229, 11338455, 110705865]
[72760936, 3767875, 33619245, 132662969, 17340775, 176750230, 230235340, 147929315]
[74869342, 30527162, 33520167, 30450917, 44623284, 36528555, 136133772, 204029145]
[184452350, 117534910, 85483031, 226603022, 32217485, 41591867, 137499730, 208910163]
[188932858, 122049085, 88071880, 148193554, 247541650, 132801562, 224102649, 170507275]
[231488027, 32101784, 127865537, 154034083, 68103002, 244309041, 101612608, 49721548]
[22619776, 15424767, 239664794, 38863699, 238141909, 203648613, 245748958, 244545159]
[211510271, 40815467, 12295450, 74057130, 91055803, 224722603, 88958559, 219613439]
[10106479, 70087705, 47329919, 126566423, 158179018, 72330446, 144392572, 141763823]
[82212583, 193617759, 234025706, 191404075, 129081823, 51682619, 91905333, 164436280]
[205972194, 61946850, 217597649, 241053092, 207493512, 140352509, 213117893, 157087352]
[96343362, 100486110, 213236602, 24901115, 161745545, 163485936, 207999658, 202686430]
[139407978, 206633498, 130022095, 143396415, 120793968, 224673103, 199175837]
[239393237, 164714934, 240019004, 198752407, 165672168, 133251683, 32532790, 194345010]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 138787811, 38879424]
[24231581, 15527440, 39151893, 25965014, 86236280, 128784748, 189690242, 31566461]
[121690776, 115201947, 136745825, 178417372, 97627083, 63008345, 11065761, 84252355]
[245186357, 104175749, 170891995, 212154307, 241205060, 180743962, 145033929, 19624607]
[141361673, 162202163, 65247730, 57642163, 92658966, 203579434, 11108974, 126669441]
[139255779, 117323211, 86191772, 75266315, 78908643, 152936874, 209604389, 98991604]
[60417925, 159601639, 183311976, 179543640, 195441151, 208024229, 171994369, 210510030]
[112655291, 19209424, 128847631, 19268358, 187186439, 208178336, 43745644, 166409121]
[116640107, 175919948, 230396891, 118261327, 178497914, 206946729, 74797845, 15189350]
[22619776, 15424767, 102941135, 61285663, 96312587, 111443785, 166467099, 144949445]
[188932858, 115146698, 241612689, 48687661, 200339298, 222726110, 142303004, 162096967]
[49431804, 24092436, 92023561, 36526307, 201258008, 147443895, 47461940, 62305086]
[28939697, 123364048, 231894319, 154778647, 193962753, 221624341, 64747241, 223087299]
[28939697, 123364048, 231894319, 154778647, 193962753, 143903710, 209121366, 151531254]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 234525365, 115813322]
[197930535, 234635560, 135700399, 208435667, 4115680, 182324748, 96097004, 180279248]
[188932858, 115146698, 234256803, 209034558, 68471112, 202487706, 3999665, 214473948]
[108906837, 199773189, 71402764, 29015971, 82406962, 227606238, 134560117, 196657995]
[205972194, 86177255, 137657541, 39857290, 242604136, 23254141, 2669360, 174124019]
[181938804, 60690532, 76340025, 79775124, 216604709, 145159642, 194131985, 14065733]
[213112826, 25516838, 152287638, 114775498, 49141311, 136289887, 91659920, 215003500]
[82212583, 193617759, 234025706, 191404075, 129081823, 119423574, 53778752, 158617472]
[204318514, 96260484, 124198569, 82290644, 146804374, 117498001, 230623437, 227354955]
[205972194, 86177255, 137657541, 216106120, 180801689, 105694761, 228412029, 145272797]
[245186357, 104175749, 170891995, 92128647, 82767641, 86769079, 111214862, 205069145]
[205972194, 86177255, 137657541, 216106120, 120372757, 36816577, 8429449, 111589256]
[148907630, 143141347, 51124938, 61812059, 158106868, 224098540, 233228706, 19953357]
[121975721, 42062284, 19586029, 62150434, 204748696, 36212687, 147818594, 235976262]
[76710225, 167739046, 165438592, 16815147, 19314675, 67169327, 39993770, 24916432]
[245186357, 104175749, 170891995, 212154307, 48930371, 82990612, 89526679, 100357340]
[32676012, 195138918, 178653906, 248285279, 227104177, 67759704, 248963345, 67530129]
[184452350, 117534910, 86206692, 212275701, 208750326, 49386487, 245196297, 63188423]
[211804832, 138574305, 56455960, 132113199, 84950288, 244765607, 143550378, 46601637]
[204318514, 96260484, 124198569, 82290644, 146804374, 140349087, 149291171, 79407362]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 49100722, 59755876]
[245186357, 51214878, 45978248, 195792955, 168729222, 58289814, 97299092, 102020750]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 223799682, 66239863]
[112655291, 19209424, 128847631, 39081452, 6726870, 216748752, 239708831, 184377442]
[245186357, 179224212, 67875021, 188951933, 2108929, 34376195, 196683164, 109948054]
[204318514, 96260484, 124198569, 82290644, 146804374, 117498001, 230623437, 164273208]
[231488027, 32101784, 95034900, 50625588, 142167243, 75235721, 210152661, 16339156]
[32676012, 195138918, 178653906, 89148184, 164346081, 115896383, 5100464, 14838595]
[245186357, 56476491, 21738255, 97185163, 70997893, 50646296, 133466523, 67551009]
[108906837, 199773189, 71402764, 29015971, 82406962, 227606238, 134560117, 191882064]
[139255779, 117323211, 186374400, 7935869, 207928118, 103534235, 185677513, 125014714]
[245186357, 56476491, 21738255, 97185163, 175878122, 220599173, 229694818, 38381508]
[240973929, 83532539, 32527346, 120930986, 180608117, 196195426, 208270704, 185517903]
[213112826, 25516838, 152287638, 224047741, 246519967, 225391265, 242039224, 222130721]
[204318514, 96260484, 124198569, 82290644, 227716861, 7485663, 119016689, 1408344]
[82212583, 193617759, 234025706, 196862795, 8436367, 9518221, 175779267, 42693559]
[205972194, 61946850, 32802042, 172129796, 159489605, 146938079, 88916082, 41998022]
[28939697, 123364048, 231894319, 163193455, 5948702, 240481288, 229831928, 213290926]
[28939697, 83720688, 206122823, 229232565, 241831341, 123539645, 87306116, 223271076]
[211316160, 37095821, 218824995, 2668282, 69308388, 7611215, 94356122, 106484154]
